1.050116366000000000e+09,1.749000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.116670000000000000e+05
1.050138086000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.133420000000000000e+05
1.050160085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.132970000000000000e+05
1.050183085000000000e+09,1.747000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.132100000000000000e+05
1.050205085000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.195000000000000000e+03,-1.131780000000000000e+05
1.050228085000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.194000000000000000e+03,-1.131230000000000000e+05
1.050250086000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.194000000000000000e+03,-1.131180000000000000e+05
1.050271085000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.195000000000000000e+03,-1.131060000000000000e+05
1.050293086000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.199000000000000000e+03,-1.131770000000000000e+05
1.050316085000000000e+09,1.746000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.131940000000000000e+05
1.050338085000000000e+09,1.751000000000000000e+03,1.807000000000000000e+03,2.192000000000000000e+03,-1.132750000000000000e+05
1.050361085000000000e+09,1.744000000000000000e+03,1.807000000000000000e+03,2.193000000000000000e+03,-1.133650000000000000e+05
1.050384085000000000e+09,1.744000000000000000e+03,1.807000000000000000e+03,2.195000000000000000e+03,-1.133780000000000000e+05
1.050406086000000000e+09,1.750000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.134380000000000000e+05
1.050429085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.134620000000000000e+05
1.050451085000000000e+09,1.745000000000000000e+03,1.807000000000000000e+03,2.197000000000000000e+03,-1.135540000000000000e+05
1.050474085000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.196000000000000000e+03,-1.136260000000000000e+05
1.050497085000000000e+09,1.747000000000000000e+03,1.809000000000000000e+03,2.195000000000000000e+03,-1.137010000000000000e+05
1.050519085000000000e+09,1.745000000000000000e+03,1.809000000000000000e+03,2.193000000000000000e+03,-1.138290000000000000e+05
1.050542085000000000e+09,1.747000000000000000e+03,1.810000000000000000e+03,2.197000000000000000e+03,-1.139490000000000000e+05
1.050564085000000000e+09,1.743000000000000000e+03,1.810000000000000000e+03,2.199000000000000000e+03,-1.142880000000000000e+05
1.050587086000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.202000000000000000e+03,-1.145460000000000000e+05
1.050609085000000000e+09,1.745000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.150200000000000000e+05
1.050630086000000000e+09,1.751000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.152710000000000000e+05
1.050652086000000000e+09,1.745000000000000000e+03,1.812000000000000000e+03,2.198000000000000000e+03,-1.153230000000000000e+05
1.050675085000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.198000000000000000e+03,-1.150200000000000000e+05
1.050697085000000000e+09,1.751000000000000000e+03,1.801000000000000000e+03,2.183000000000000000e+03,-1.147430000000000000e+05
1.050720085000000000e+09,1.746000000000000000e+03,1.810000000000000000e+03,2.191000000000000000e+03,-1.145370000000000000e+05
1.050743085000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.143270000000000000e+05
1.050765085000000000e+09,1.745000000000000000e+03,1.809000000000000000e+03,2.201000000000000000e+03,-1.142890000000000000e+05
1.050788085000000000e+09,1.747000000000000000e+03,1.819000000000000000e+03,2.194000000000000000e+03,-1.141400000000000000e+05
1.050810085000000000e+09,1.750000000000000000e+03,1.809000000000000000e+03,2.197000000000000000e+03,-1.139940000000000000e+05
1.050833085000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.197000000000000000e+03,-1.138980000000000000e+05
1.050856086000000000e+09,1.749000000000000000e+03,1.808000000000000000e+03,2.195000000000000000e+03,-1.138450000000000000e+05
1.050878085000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.193000000000000000e+03,-1.139310000000000000e+05
1.050901086000000000e+09,1.746000000000000000e+03,1.810000000000000000e+03,2.193000000000000000e+03,-1.140080000000000000e+05
1.050923085000000000e+09,1.750000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.141320000000000000e+05
1.050946085000000000e+09,1.748000000000000000e+03,1.805000000000000000e+03,2.192000000000000000e+03,-1.142700000000000000e+05
1.050969085000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.198000000000000000e+03,-1.143500000000000000e+05
1.050991085000000000e+09,1.745000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.143900000000000000e+05
1.051014086000000000e+09,1.743000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.143530000000000000e+05
1.051036085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.199000000000000000e+03,-1.144490000000000000e+05
1.051059085000000000e+09,1.746000000000000000e+03,1.810000000000000000e+03,2.192000000000000000e+03,-1.145110000000000000e+05
1.051081085000000000e+09,1.744000000000000000e+03,1.810000000000000000e+03,2.199000000000000000e+03,-1.145890000000000000e+05
1.051102085000000000e+09,1.749000000000000000e+03,1.814000000000000000e+03,2.199000000000000000e+03,-1.146330000000000000e+05
1.051124085000000000e+09,1.748000000000000000e+03,1.810000000000000000e+03,2.199000000000000000e+03,-1.146980000000000000e+05
1.051147085000000000e+09,1.743000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.147270000000000000e+05
1.051169085000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.195000000000000000e+03,-1.147930000000000000e+05
1.051192085000000000e+09,1.747000000000000000e+03,1.808000000000000000e+03,2.196000000000000000e+03,-1.148450000000000000e+05
1.051215085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.197000000000000000e+03,-1.148130000000000000e+05
1.051237085000000000e+09,1.747000000000000000e+03,1.814000000000000000e+03,2.192000000000000000e+03,-1.148610000000000000e+05
1.051260085000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.199000000000000000e+03,-1.148590000000000000e+05
1.051282085000000000e+09,1.749000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.149120000000000000e+05
1.051305085000000000e+09,1.749000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.149350000000000000e+05
1.051328085000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.149400000000000000e+05
1.051350085000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.195000000000000000e+03,-1.149730000000000000e+05
1.051373085000000000e+09,1.749000000000000000e+03,1.813000000000000000e+03,2.194000000000000000e+03,-1.149420000000000000e+05
1.051395085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.197000000000000000e+03,-1.150590000000000000e+05
1.051418085000000000e+09,1.751000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.151100000000000000e+05
1.051440085000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.197000000000000000e+03,-1.150010000000000000e+05
1.051461085000000000e+09,1.744000000000000000e+03,1.810000000000000000e+03,2.195000000000000000e+03,-1.148070000000000000e+05
1.051483085000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.194000000000000000e+03,-1.146290000000000000e+05
1.051506085000000000e+09,1.747000000000000000e+03,1.810000000000000000e+03,2.192000000000000000e+03,-1.144710000000000000e+05
1.051528086000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.195000000000000000e+03,-1.144450000000000000e+05
1.051551085000000000e+09,1.747000000000000000e+03,1.809000000000000000e+03,2.199000000000000000e+03,-1.145040000000000000e+05
1.051574085000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.192000000000000000e+03,-1.144890000000000000e+05
1.051596085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.206000000000000000e+03,-1.144910000000000000e+05
1.051619085000000000e+09,1.748000000000000000e+03,1.812000000000000000e+03,2.192000000000000000e+03,-1.144610000000000000e+05
1.051641085000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.193000000000000000e+03,-1.144690000000000000e+05
1.051664085000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.195000000000000000e+03,-1.144940000000000000e+05
1.051687085000000000e+09,1.746000000000000000e+03,1.819000000000000000e+03,2.199000000000000000e+03,-1.144870000000000000e+05
1.051709085000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.145520000000000000e+05
1.051732085000000000e+09,1.748000000000000000e+03,1.813000000000000000e+03,2.199000000000000000e+03,-1.144970000000000000e+05
1.051754085000000000e+09,1.747000000000000000e+03,1.814000000000000000e+03,2.195000000000000000e+03,-1.145410000000000000e+05
1.051777085000000000e+09,1.746000000000000000e+03,1.808000000000000000e+03,2.199000000000000000e+03,-1.145310000000000000e+05
