1.055243860000000000e+08,1.745000000000000000e+03,1.814000000000000000e+03,2.192000000000000000e+03,-1.107370000000000000e+05
1.055461050000000000e+08,1.744000000000000000e+03,1.809000000000000000e+03,2.197000000000000000e+03,-1.103820000000000000e+05
1.055681050000000000e+08,1.747000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.104500000000000000e+05
1.055911060000000000e+08,1.745000000000000000e+03,1.817000000000000000e+03,2.192000000000000000e+03,-1.104110000000000000e+05
1.056131050000000000e+08,1.753000000000000000e+03,1.808000000000000000e+03,2.202000000000000000e+03,-1.104500000000000000e+05
1.056361060000000000e+08,1.748000000000000000e+03,1.807000000000000000e+03,2.195000000000000000e+03,-1.104780000000000000e+05
1.056591050000000000e+08,1.746000000000000000e+03,1.810000000000000000e+03,2.195000000000000000e+03,-1.104170000000000000e+05
1.056811050000000000e+08,1.754000000000000000e+03,1.813000000000000000e+03,2.203000000000000000e+03,-1.104590000000000000e+05
1.057041050000000000e+08,1.750000000000000000e+03,1.808000000000000000e+03,2.197000000000000000e+03,-1.104560000000000000e+05
1.057261050000000000e+08,1.752000000000000000e+03,1.815000000000000000e+03,2.206000000000000000e+03,-1.104520000000000000e+05
1.057491050000000000e+08,1.746000000000000000e+03,1.811000000000000000e+03,2.195000000000000000e+03,-1.104400000000000000e+05
1.057721050000000000e+08,1.750000000000000000e+03,1.808000000000000000e+03,2.194000000000000000e+03,-1.103520000000000000e+05
1.057941050000000000e+08,1.746000000000000000e+03,1.815000000000000000e+03,2.195000000000000000e+03,-1.103610000000000000e+05
1.058171050000000000e+08,1.755000000000000000e+03,1.815000000000000000e+03,2.179000000000000000e+03,-1.103160000000000000e+05
1.058391050000000000e+08,1.750000000000000000e+03,1.808000000000000000e+03,2.198000000000000000e+03,-1.103750000000000000e+05
1.058621050000000000e+08,1.754000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.103770000000000000e+05
1.058841050000000000e+08,1.754000000000000000e+03,1.814000000000000000e+03,2.201000000000000000e+03,-1.103910000000000000e+05
1.059051050000000000e+08,1.745000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.103760000000000000e+05
1.059271050000000000e+08,1.745000000000000000e+03,1.809000000000000000e+03,2.203000000000000000e+03,-1.103800000000000000e+05
1.059501050000000000e+08,1.746000000000000000e+03,1.815000000000000000e+03,2.205000000000000000e+03,-1.102410000000000000e+05
1.059721050000000000e+08,1.750000000000000000e+03,1.815000000000000000e+03,2.194000000000000000e+03,-1.102050000000000000e+05
1.059951050000000000e+08,1.749000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.101710000000000000e+05
1.060181050000000000e+08,1.744000000000000000e+03,1.823000000000000000e+03,2.194000000000000000e+03,-1.101420000000000000e+05
1.060401050000000000e+08,1.749000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.101500000000000000e+05
1.060631050000000000e+08,1.750000000000000000e+03,1.808000000000000000e+03,2.199000000000000000e+03,-1.101450000000000000e+05
1.060851050000000000e+08,1.753000000000000000e+03,1.811000000000000000e+03,2.196000000000000000e+03,-1.102310000000000000e+05
